id,timestamp,operatingSystem,numberOfInstances,instanceName,vcpu,cpuUsage,memory,memoryUsage,networkPerformance,storageType,numberOfVolume,storageSize,numberOfALB,costPerMonth
16155,2023-01-06 01:07:39,Linux,10,t3.xlarge,4,36.348305,16,54.790177,Up to 5 Gigabit,EBS only,8,199,2,1270.92
16156,2023-08-13 15:52:56,Linux,7,t3.medium,2,59.906019,4,48.442442,Up to 5 Gigabit,EBS only,10,606,5,1725.33
16157,2023-09-09 19:08:49,Linux,5,c5.2xlarge,4,82.790309,16,96.091104,Up to 10 Gigabit,EBS only,9,938,4,3063.62
16158,2023-04-01 12:00:33,Linux,2,r5.4xlarge,8,75.833339,64,34.734103,Up to 10 Gigabit,EBS only,8,426,5,1950.42
16159,2023-09-23 08:59:59,Linux,5,t3.xlarge,4,96.82094,16,26.541561,Up to 5 Gigabit,EBS only,6,559,5,1300.54
16160,2023-08-14 20:57:31,Linux,8,c5.2xlarge,4,42.41332,16,26.688607,Up to 10 Gigabit,EBS only,3,953,4,2133.26
16161,2023-07-09 05:19:34,Linux,9,c5.2xlarge,4,47.324484,16,18.136807,Up to 10 Gigabit,EBS only,5,575,3,2311.16
16162,2023-01-25 06:07:24,Linux,5,c5.2xlarge,4,79.925571,16,50.433037,Up to 10 Gigabit,EBS only,5,948,2,2101.1
16163,2023-05-01 21:18:17,Linux,5,r5.4xlarge,8,44.83392,64,3.782926,Up to 10 Gigabit,EBS only,7,580,1,3716.45
16164,2023-07-07 23:22:48,Linux,8,t3.medium,2,19.34649,4,31.361664,Up to 5 Gigabit,EBS only,4,714,2,913.68
16165,2023-02-03 01:04:32,Linux,10,c5.12xlarge,16,98.614873,128,31.387854,12 Gigabit,EBS only,1,1,4,10439.26
16166,2023-07-04 03:54:56,Linux,3,c5.2xlarge,4,50.962445,16,69.53401,Up to 10 Gigabit,EBS only,3,144,1,633.54
16167,2023-03-17 14:25:55,Linux,1,t3.xlarge,4,91.191223,16,64.430271,Up to 5 Gigabit,EBS only,9,259,1,691.76
16168,2023-10-20 16:28:32,Linux,6,r5.4xlarge,8,30.785384,64,67.265978,Up to 10 Gigabit,EBS only,1,67,4,3210.44
16169,2023-03-17 06:58:37,Linux,7,c5.12xlarge,16,4.977687,128,2.069869,12 Gigabit,EBS only,4,207,1,7522.58
16170,2023-07-12 01:24:00,Linux,6,c5.12xlarge,16,10.378233,128,24.604312,12 Gigabit,EBS only,6,829,5,7556.64
16171,2023-10-11 10:36:24,Linux,4,t3.xlarge,4,99.646605,16,71.211781,Up to 5 Gigabit,EBS only,8,176,5,708.88
16172,2023-03-13 17:39:25,Linux,1,c5.12xlarge,16,38.484129,128,48.483153,12 Gigabit,EBS only,3,732,2,1614.86
16173,2023-11-13 19:08:32,Linux,4,c5.12xlarge,16,17.709052,128,89.53312,12 Gigabit,EBS only,4,917,1,5129.28
16174,2023-06-01 11:24:43,Linux,8,c5.12xlarge,16,30.941438,128,50.305475,12 Gigabit,EBS only,10,975,5,10886.2
16175,2023-11-22 09:54:17,Linux,2,c5.2xlarge,4,41.065563,16,88.091822,Up to 10 Gigabit,EBS only,6,76,3,466.04
16176,2023-07-30 05:13:24,Linux,1,t3.medium,2,90.2653,4,47.741642,Up to 5 Gigabit,EBS only,1,916,3,259.55
16177,2023-07-26 22:06:09,Linux,10,c5.12xlarge,16,34.73373,128,76.666584,12 Gigabit,EBS only,7,492,3,11334.44
16178,2023-08-16 21:14:08,Linux,5,m5.2xlarge,8,88.813944,32,81.079251,Up to 10 Gigabit,EBS only,7,917,1,2669.04
16179,2023-05-04 02:05:34,Linux,4,c5.12xlarge,16,56.791837,128,62.961401,12 Gigabit,EBS only,5,296,3,4560.4
16180,2023-04-17 19:37:00,Linux,6,t3.xlarge,4,72.271729,16,7.285359,Up to 5 Gigabit,EBS only,1,409,1,620.54
16181,2023-04-26 00:24:09,Linux,9,r5.2xlarge,4,71.494008,32,82.395521,Up to 10 Gigabit,EBS only,3,595,1,2855.58
16182,2023-02-25 22:42:23,Linux,9,t3.xlarge,4,57.449256,16,64.896494,Up to 5 Gigabit,EBS only,7,915,2,2436.6
16183,2023-11-30 08:26:37,Linux,8,r5.2xlarge,4,74.043891,32,70.152873,Up to 10 Gigabit,EBS only,9,467,4,3218.54
16184,2023-06-24 11:41:09,Linux,6,t3.xlarge,4,94.748052,16,45.99621,Up to 5 Gigabit,EBS only,6,460,4,1231.8
16185,2023-05-11 05:30:11,Linux,5,c5.12xlarge,16,75.40102,128,14.409977,12 Gigabit,EBS only,4,550,4,5791.5
16186,2023-03-04 03:24:38,Linux,1,r5.2xlarge,4,63.424775,32,2.822496,Up to 10 Gigabit,EBS only,1,472,3,388.44
16187,2023-11-12 13:52:06,Linux,1,m5.2xlarge,8,11.719653,32,11.283515,Up to 10 Gigabit,EBS only,4,580,3,803.22
16188,2023-12-07 21:23:07,Linux,4,t3.xlarge,4,5.267492,16,96.323537,Up to 5 Gigabit,EBS only,4,724,2,1095.76
16189,2023-04-10 00:26:55,Linux,7,c5.12xlarge,16,74.830228,128,35.705128,12 Gigabit,EBS only,8,55,4,7421.7
16190,2023-10-25 22:50:39,Linux,7,r5.2xlarge,4,34.600402,32,2.642386,Up to 10 Gigabit,EBS only,8,446,1,2787.72
16191,2023-10-23 11:02:20,Linux,7,r5.4xlarge,8,44.948414,64,58.723965,Up to 10 Gigabit,EBS only,3,334,2,3985.71
16192,2023-06-11 02:11:54,Linux,2,t3.xlarge,4,6.720148,16,48.623571,Up to 5 Gigabit,EBS only,7,732,4,1503.64
16193,2023-01-29 03:01:10,Linux,1,t3.medium,2,41.316657,4,20.284459,Up to 5 Gigabit,EBS only,10,423,2,1121.19
16194,2023-05-30 11:26:16,Linux,9,m5.2xlarge,8,93.881364,32,70.789063,Up to 10 Gigabit,EBS only,7,992,1,3605.62
16195,2023-07-17 22:44:12,Linux,9,t3.xlarge,4,25.173965,16,52.187867,Up to 5 Gigabit,EBS only,8,810,4,2456.1
16196,2023-06-14 04:53:01,Linux,8,t3.xlarge,4,8.664283,16,67.173998,Up to 5 Gigabit,EBS only,8,663,5,2064.64
16197,2023-10-12 20:00:39,Linux,8,t3.medium,2,38.435198,4,60.404769,Up to 5 Gigabit,EBS only,2,914,4,646.4
16198,2023-03-22 02:31:01,Linux,10,t3.xlarge,4,83.213994,16,44.33033,Up to 5 Gigabit,EBS only,4,70,3,929.8
16199,2023-06-19 10:18:44,Linux,1,r5.2xlarge,4,93.746686,32,40.281266,Up to 10 Gigabit,EBS only,7,670,3,1485.12
16200,2023-05-24 18:57:42,Linux,3,r5.2xlarge,4,49.039581,32,90.492503,Up to 10 Gigabit,EBS only,2,755,4,1189.76
16201,2023-12-23 08:38:10,Linux,2,r5.2xlarge,4,65.602831,32,72.582938,Up to 10 Gigabit,EBS only,9,137,2,852.02
16202,2023-06-21 20:06:50,Linux,6,t3.medium,2,93.340679,4,53.668195,Up to 5 Gigabit,EBS only,4,11,3,139.78
16203,2023-10-01 14:18:37,Linux,8,c5.12xlarge,16,71.518798,128,56.870205,12 Gigabit,EBS only,6,501,4,9132.76
16204,2023-01-09 11:51:38,Linux,5,c5.12xlarge,16,98.347195,128,80.058633,12 Gigabit,EBS only,5,98,5,5346.9
16205,2023-07-21 05:32:43,Linux,4,c5.12xlarge,16,60.853315,128,64.462729,12 Gigabit,EBS only,10,729,4,6071.0
16206,2023-04-08 10:19:26,Linux,8,m5.2xlarge,8,25.178136,32,23.468636,Up to 10 Gigabit,EBS only,1,269,3,1670.1
16207,2023-11-30 08:21:19,Linux,7,t3.medium,2,22.691739,4,38.565641,Up to 5 Gigabit,EBS only,10,582,3,1662.93
16208,2023-02-14 23:50:58,Linux,3,r5.2xlarge,4,88.214485,32,27.435516,Up to 10 Gigabit,EBS only,6,258,5,1199.64
16209,2023-12-16 19:05:00,Linux,9,r5.4xlarge,8,25.915597,64,29.08699,Up to 10 Gigabit,EBS only,1,112,3,4818.65
16210,2023-09-19 11:23:06,Linux,8,m5.2xlarge,8,52.505383,32,60.575096,Up to 10 Gigabit,EBS only,10,479,1,2845.56
16211,2023-07-02 22:08:22,Linux,9,t3.xlarge,4,50.495148,16,94.872392,Up to 5 Gigabit,EBS only,2,692,2,1131.14
16212,2023-06-08 23:11:28,Linux,5,t3.medium,2,28.684547,4,55.893346,Up to 5 Gigabit,EBS only,3,447,1,455.61
16213,2023-06-04 13:32:35,Linux,8,r5.2xlarge,4,41.953351,32,19.970588,Up to 10 Gigabit,EBS only,6,878,3,3495.44
16214,2023-11-25 23:30:33,Linux,6,m5.2xlarge,8,40.953619,32,43.887937,Up to 10 Gigabit,EBS only,6,60,4,1293.72
16215,2023-07-31 20:42:58,Linux,9,c5.12xlarge,16,27.585889,128,7.537711,12 Gigabit,EBS only,4,203,1,9606.22
16216,2023-03-09 20:28:22,Linux,3,c5.2xlarge,4,88.539027,16,26.905147,Up to 10 Gigabit,EBS only,1,464,3,641.86
16217,2023-03-28 11:02:54,Linux,8,c5.2xlarge,4,58.299519,16,55.493758,Up to 10 Gigabit,EBS only,7,147,3,1657.46
16218,2023-10-28 00:07:29,Linux,5,c5.12xlarge,16,29.858191,128,2.790509,12 Gigabit,EBS only,5,990,2,6506.5
16219,2023-10-18 17:14:41,Linux,8,c5.12xlarge,16,63.501942,128,14.628378,12 Gigabit,EBS only,1,931,5,8593.26
16220,2023-03-05 05:23:00,Linux,4,c5.12xlarge,16,75.8804,128,11.817714,12 Gigabit,EBS only,2,398,4,4382.56
16221,2023-10-30 20:16:48,Linux,1,t3.medium,2,41.970572,4,50.171273,Up to 5 Gigabit,EBS only,10,673,2,1771.19
16222,2023-06-12 22:43:22,Linux,7,c5.12xlarge,16,72.140113,128,35.704625,12 Gigabit,EBS only,6,538,5,8146.58
16223,2023-10-24 08:11:27,Linux,2,t3.medium,2,29.159515,4,12.76002,Up to 5 Gigabit,EBS only,8,268,1,600.22
16224,2023-07-20 00:04:47,Linux,9,r5.4xlarge,8,32.180583,64,54.002956,Up to 10 Gigabit,EBS only,10,192,3,5288.73
16225,2023-04-01 05:05:13,Linux,10,r5.4xlarge,8,26.849876,64,54.980756,Up to 10 Gigabit,EBS only,10,434,4,6450.1
16226,2023-08-19 06:27:19,Linux,4,r5.4xlarge,8,31.049889,64,31.487447,Up to 10 Gigabit,EBS only,4,406,1,2550.92
16227,2023-07-25 12:47:41,Linux,1,c5.12xlarge,16,95.68268,128,99.347684,12 Gigabit,EBS only,5,458,3,1639.3
16228,2023-01-04 22:44:51,Linux,10,t3.xlarge,4,85.493474,16,98.627265,Up to 5 Gigabit,EBS only,6,62,3,953.72
16229,2023-11-10 06:12:50,Linux,6,c5.2xlarge,4,41.046502,16,82.279599,Up to 10 Gigabit,EBS only,2,651,1,1380.96
16230,2023-08-04 03:51:45,Linux,10,r5.4xlarge,8,71.477614,64,87.603535,Up to 10 Gigabit,EBS only,5,227,4,5616.8
16231,2023-10-23 20:34:22,Linux,10,t3.medium,2,18.812057,4,10.919455,Up to 5 Gigabit,EBS only,2,661,1,557.62
16232,2023-12-08 01:31:25,Linux,10,t3.xlarge,4,50.785778,16,63.540113,Up to 5 Gigabit,EBS only,2,244,1,983.88
16233,2023-02-26 17:39:50,Linux,1,r5.4xlarge,8,62.104842,64,40.328916,Up to 10 Gigabit,EBS only,4,251,2,793.21
16234,2023-05-01 10:13:35,Linux,1,t3.xlarge,4,92.511158,16,38.830871,Up to 5 Gigabit,EBS only,10,186,1,569.3
16235,2023-08-30 23:14:28,Linux,7,m5.2xlarge,8,63.302171,32,75.624753,Up to 10 Gigabit,EBS only,4,691,2,2118.78
16236,2023-11-26 03:54:27,Linux,8,m5.2xlarge,8,88.61385,32,10.582666,Up to 10 Gigabit,EBS only,10,933,4,4025.96
16237,2023-01-18 08:14:56,Linux,4,r5.4xlarge,8,17.996648,64,7.323094,Up to 10 Gigabit,EBS only,9,79,4,2313.54
16238,2023-08-10 16:35:39,Linux,2,t3.xlarge,4,30.324614,16,99.294605,Up to 5 Gigabit,EBS only,6,206,2,492.76
16239,2023-11-25 14:00:30,Linux,3,t3.medium,2,86.447014,4,81.892265,Up to 5 Gigabit,EBS only,9,810,2,1959.57
16240,2023-03-01 09:32:21,Linux,7,c5.12xlarge,16,34.409017,128,13.222841,12 Gigabit,EBS only,3,486,1,7686.38
16241,2023-03-16 11:40:55,Linux,8,c5.2xlarge,4,26.25821,16,63.992612,Up to 10 Gigabit,EBS only,3,492,4,1773.68
16242,2023-04-24 16:22:08,Linux,4,t3.medium,2,38.06899,4,99.953475,Up to 5 Gigabit,EBS only,3,686,1,620.64
16243,2023-06-03 06:22:42,Linux,1,m5.2xlarge,8,96.465562,32,64.424988,Up to 10 Gigabit,EBS only,1,654,1,370.06
16244,2023-01-08 13:01:08,Linux,8,t3.medium,2,15.796974,4,98.554632,Up to 5 Gigabit,EBS only,1,773,2,372.1
16245,2023-10-14 01:05:19,Linux,4,r5.2xlarge,4,73.473936,32,57.785329,Up to 10 Gigabit,EBS only,1,614,4,1222.52
16246,2023-05-03 19:26:59,Linux,9,c5.12xlarge,16,13.871757,128,67.443448,12 Gigabit,EBS only,3,205,4,9555.0
16247,2023-05-27 18:03:55,Linux,4,t3.medium,2,33.967188,4,75.673837,Up to 5 Gigabit,EBS only,1,91,4,109.22
16248,2023-04-29 08:08:30,Linux,1,c5.2xlarge,4,82.233848,16,35.569636,Up to 10 Gigabit,EBS only,2,270,2,314.14
16249,2023-09-14 06:55:42,Linux,5,c5.2xlarge,4,21.278796,16,60.389111,Up to 10 Gigabit,EBS only,5,84,3,977.9
16250,2023-07-23 02:40:42,Linux,5,r5.2xlarge,4,59.406134,32,10.7239,Up to 10 Gigabit,EBS only,10,27,5,1398.8
16251,2023-08-26 11:29:50,Linux,9,t3.medium,2,50.637378,4,40.67548,Up to 5 Gigabit,EBS only,4,273,1,476.43
16252,2023-04-20 13:07:32,Linux,3,r5.2xlarge,4,61.193806,32,80.192803,Up to 10 Gigabit,EBS only,10,277,3,1517.36
16253,2023-04-05 06:07:15,Linux,1,c5.12xlarge,16,60.073611,128,61.345458,12 Gigabit,EBS only,9,486,5,2181.14
16254,2023-05-29 17:25:37,Linux,7,m5.2xlarge,8,64.600012,32,8.113299,Up to 10 Gigabit,EBS only,1,613,2,1559.52
16255,2023-11-29 08:12:05,Linux,9,r5.4xlarge,8,24.961502,64,93.526916,Up to 10 Gigabit,EBS only,9,500,5,5959.53
16256,2023-04-08 09:43:33,Linux,3,t3.xlarge,4,78.534502,16,51.401003,Up to 5 Gigabit,EBS only,1,479,5,381.64
16257,2023-12-25 06:38:36,Linux,1,c5.12xlarge,16,74.374825,128,85.493105,12 Gigabit,EBS only,4,908,4,1988.22
16258,2023-12-16 21:13:07,Linux,5,m5.2xlarge,8,94.996167,32,48.656337,Up to 10 Gigabit,EBS only,6,199,4,1310.54
16259,2023-01-30 11:54:54,Linux,1,t3.xlarge,4,75.920916,16,59.791261,Up to 5 Gigabit,EBS only,9,462,1,1166.78
16260,2023-11-05 02:10:24,Linux,8,c5.12xlarge,16,71.988579,128,47.674208,12 Gigabit,EBS only,10,401,1,9393.8
16261,2023-02-08 20:39:56,Linux,1,r5.4xlarge,8,66.408849,64,17.894961,Up to 10 Gigabit,EBS only,2,798,1,947.13
16262,2023-02-21 08:01:38,Linux,8,c5.12xlarge,16,88.427786,128,91.973542,12 Gigabit,EBS only,7,43,3,8429.46
16263,2023-03-23 17:34:01,Linux,5,m5.2xlarge,8,66.109586,32,56.921275,Up to 10 Gigabit,EBS only,4,539,2,1560.66
16264,2023-11-22 14:59:40,Linux,1,m5.2xlarge,8,55.300242,32,74.6519,Up to 10 Gigabit,EBS only,10,391,5,1216.62
16265,2023-08-08 22:26:48,Linux,4,r5.4xlarge,8,7.985439,64,52.741967,Up to 10 Gigabit,EBS only,2,431,1,2352.8
16266,2023-03-17 01:58:40,Linux,10,r5.4xlarge,8,61.238102,64,62.069609,Up to 10 Gigabit,EBS only,8,702,2,6781.86
16267,2023-10-04 00:51:11,Linux,2,t3.medium,2,91.270325,4,48.22178,Up to 5 Gigabit,EBS only,8,83,5,215.42
16268,2023-10-21 03:23:09,Linux,1,m5.2xlarge,8,83.797236,32,20.274772,Up to 10 Gigabit,EBS only,7,301,3,747.84
16269,2023-02-19 14:30:46,Linux,4,c5.2xlarge,4,65.847489,16,39.077652,Up to 10 Gigabit,EBS only,9,51,4,814.3
16270,2023-09-23 15:32:52,Linux,7,m5.2xlarge,8,55.343237,32,35.118015,Up to 10 Gigabit,EBS only,8,228,2,1874.38
16271,2023-09-30 07:10:55,Linux,1,c5.2xlarge,4,15.321495,16,88.149138,Up to 10 Gigabit,EBS only,1,872,4,400.46
16272,2023-07-22 02:18:55,Linux,7,c5.12xlarge,16,61.098718,128,68.516363,12 Gigabit,EBS only,4,436,5,7760.74
16273,2023-06-22 04:47:34,Linux,7,r5.4xlarge,8,54.510351,64,34.252884,Up to 10 Gigabit,EBS only,4,795,1,4551.99
16274,2023-04-13 01:57:41,Linux,10,c5.12xlarge,16,84.171715,128,90.746966,12 Gigabit,EBS only,4,210,4,10657.4
16275,2023-10-15 12:24:20,Linux,3,c5.12xlarge,16,41.447164,128,12.712794,12 Gigabit,EBS only,6,268,2,3549.78
16276,2023-07-19 08:29:12,Linux,10,r5.2xlarge,4,20.861107,32,1.385251,Up to 10 Gigabit,EBS only,7,6,1,2668.12
16277,2023-03-03 22:42:57,Linux,9,m5.2xlarge,8,86.372441,32,73.436101,Up to 10 Gigabit,EBS only,6,624,2,2773.62
16278,2023-05-31 20:55:37,Linux,9,t3.medium,2,68.448871,4,90.076919,Up to 5 Gigabit,EBS only,5,793,3,1223.41
16279,2023-02-18 21:51:12,Linux,5,c5.12xlarge,16,61.702418,128,1.073718,12 Gigabit,EBS only,6,542,5,6065.02
16280,2023-04-08 21:35:19,Linux,5,r5.2xlarge,4,24.743259,32,53.895006,Up to 10 Gigabit,EBS only,3,863,2,2001.74
16281,2023-06-23 14:19:51,Linux,6,m5.2xlarge,8,4.502832,32,17.578026,Up to 10 Gigabit,EBS only,5,939,2,2420.82
16282,2023-10-26 23:53:04,Linux,9,r5.4xlarge,8,24.919436,64,24.599468,Up to 10 Gigabit,EBS only,1,797,2,4996.75
16283,2023-05-23 11:01:30,Linux,10,c5.12xlarge,16,84.414966,128,88.842264,12 Gigabit,EBS only,5,258,3,10774.4
16284,2023-10-09 08:21:19,Linux,9,c5.12xlarge,16,89.920371,128,46.20078,12 Gigabit,EBS only,10,336,2,10268.7
16285,2023-11-08 15:51:20,Linux,10,m5.2xlarge,8,62.11347,32,7.620486,Up to 10 Gigabit,EBS only,1,324,1,2084.44
16286,2023-09-25 08:36:44,Linux,7,r5.2xlarge,4,81.167086,32,4.057967,Up to 10 Gigabit,EBS only,3,893,3,2556.58
16287,2023-12-27 06:59:15,Linux,3,r5.2xlarge,4,83.965821,32,53.792526,Up to 10 Gigabit,EBS only,9,189,1,1239.42
16288,2023-10-30 09:28:07,Linux,4,t3.xlarge,4,86.737731,16,94.689075,Up to 5 Gigabit,EBS only,1,158,1,383.88
16289,2023-10-12 22:31:45,Linux,9,r5.2xlarge,4,32.279047,32,48.631204,Up to 10 Gigabit,EBS only,10,941,4,4838.08
16290,2023-07-28 04:28:17,Linux,4,c5.12xlarge,16,95.109142,128,4.120658,12 Gigabit,EBS only,4,804,5,5011.76
16291,2023-10-08 11:59:06,Linux,2,r5.4xlarge,8,2.291476,64,2.953869,Up to 10 Gigabit,EBS only,8,731,5,2584.82
16292,2023-11-23 19:56:02,Linux,5,t3.medium,2,84.5354,4,10.682097,Up to 5 Gigabit,EBS only,9,895,4,2201.25
16293,2023-12-20 14:14:13,Linux,7,c5.2xlarge,4,11.606917,16,4.299615,Up to 10 Gigabit,EBS only,4,399,3,1631.14
16294,2023-09-08 06:16:07,Linux,2,r5.4xlarge,8,69.316888,64,54.663335,Up to 10 Gigabit,EBS only,1,738,1,1256.22
16295,2023-10-21 07:38:17,Linux,5,r5.2xlarge,4,49.033009,32,18.769625,Up to 10 Gigabit,EBS only,10,624,5,2951.0
16296,2023-04-28 09:35:24,Linux,2,t3.medium,2,66.20963,4,54.151938,Up to 5 Gigabit,EBS only,1,101,4,69.04
16297,2023-08-10 20:36:20,Linux,9,t3.medium,2,81.084367,4,89.587652,Up to 5 Gigabit,EBS only,4,904,5,1132.67
16298,2023-06-20 04:09:00,Linux,9,t3.medium,2,59.738344,4,56.783123,Up to 5 Gigabit,EBS only,2,572,1,489.95
16299,2023-10-24 20:57:05,Linux,8,r5.2xlarge,4,8.532233,32,70.98974,Up to 10 Gigabit,EBS only,6,522,5,2940.08
16300,2023-12-30 12:24:35,Linux,10,r5.4xlarge,8,41.521219,64,41.451946,Up to 10 Gigabit,EBS only,5,147,5,5512.8
16301,2023-10-17 18:38:00,Linux,10,c5.2xlarge,4,10.342803,16,25.305068,Up to 10 Gigabit,EBS only,1,175,4,1782.9
16302,2023-02-16 11:17:23,Linux,6,c5.2xlarge,4,24.224462,16,13.545484,Up to 10 Gigabit,EBS only,1,329,2,1127.98
16303,2023-04-03 10:14:37,Linux,6,r5.2xlarge,4,39.76423,32,11.008992,Up to 10 Gigabit,EBS only,7,121,4,1814.54
16304,2023-11-17 20:46:57,Linux,2,c5.12xlarge,16,88.014136,128,23.229072,12 Gigabit,EBS only,7,667,1,3301.74
16305,2023-12-27 22:54:51,Linux,9,r5.4xlarge,8,77.059833,64,38.51582,Up to 10 Gigabit,EBS only,9,940,2,6989.13
16306,2023-11-03 09:17:02,Linux,6,m5.2xlarge,8,17.442586,32,36.977289,Up to 10 Gigabit,EBS only,4,705,4,1933.32
16307,2023-04-25 11:09:28,Linux,6,m5.2xlarge,8,8.835929,32,15.688976,Up to 10 Gigabit,EBS only,6,566,4,2083.08
16308,2023-09-27 12:56:47,Linux,2,t3.xlarge,4,5.505261,16,59.10205,Up to 5 Gigabit,EBS only,3,793,1,789.94
16309,2023-03-09 23:39:38,Linux,3,c5.12xlarge,16,6.915289,128,37.18208,12 Gigabit,EBS only,1,57,4,3146.52
16310,2023-02-25 14:47:47,Linux,1,r5.4xlarge,8,22.984678,64,50.433431,Up to 10 Gigabit,EBS only,7,968,5,2293.93
16311,2023-11-03 23:32:39,Linux,6,c5.2xlarge,4,99.838561,16,91.177974,Up to 10 Gigabit,EBS only,8,214,2,1487.56
16312,2023-11-17 19:53:43,Linux,5,t3.xlarge,4,19.382248,16,71.28635,Up to 5 Gigabit,EBS only,9,863,3,2447.92
16313,2023-01-24 22:38:22,Linux,7,t3.medium,2,18.718916,4,59.862447,Up to 5 Gigabit,EBS only,3,877,3,833.79
16314,2023-11-21 19:20:56,Linux,3,m5.2xlarge,8,82.065605,32,89.310765,Up to 10 Gigabit,EBS only,7,596,3,1684.78
16315,2023-08-18 03:38:32,Linux,10,r5.2xlarge,4,78.812182,32,87.74573,Up to 10 Gigabit,EBS only,4,695,1,3380.0
16316,2023-10-25 16:26:57,Linux,5,r5.4xlarge,8,51.488824,64,34.148175,Up to 10 Gigabit,EBS only,8,63,3,2791.89
16317,2023-02-18 11:40:15,Linux,2,t3.medium,2,10.969332,4,37.498155,Up to 5 Gigabit,EBS only,8,201,2,460.86
16318,2023-10-03 04:41:23,Linux,10,r5.4xlarge,8,36.53349,64,95.358809,Up to 10 Gigabit,EBS only,1,963,2,5572.08
16319,2023-01-12 06:36:12,Linux,8,m5.2xlarge,8,33.49842,32,84.267279,Up to 10 Gigabit,EBS only,7,401,3,2329.98
16320,2023-09-20 20:37:38,Linux,10,t3.xlarge,4,70.552662,16,43.118844,Up to 5 Gigabit,EBS only,2,511,5,1122.72
16321,2023-02-06 03:49:03,Linux,3,c5.2xlarge,4,12.95454,16,87.691677,Up to 10 Gigabit,EBS only,2,410,2,734.42
16322,2023-06-30 20:10:28,Linux,3,c5.12xlarge,16,53.925257,128,50.87945,12 Gigabit,EBS only,8,631,4,4444.18
16323,2023-09-14 11:31:25,Linux,3,c5.2xlarge,4,43.756321,16,48.129159,Up to 10 Gigabit,EBS only,4,158,5,685.54
16324,2023-12-30 15:03:10,Linux,4,r5.2xlarge,4,73.660703,32,19.03669,Up to 10 Gigabit,EBS only,1,655,1,1233.18
16325,2023-03-11 05:04:11,Linux,7,t3.xlarge,4,36.733128,16,71.246683,Up to 5 Gigabit,EBS only,2,488,5,853.66
16326,2023-10-07 16:48:15,Linux,8,c5.12xlarge,16,33.829682,128,96.910943,12 Gigabit,EBS only,6,31,5,8399.56
16327,2023-01-18 04:31:50,Linux,6,r5.4xlarge,8,46.162814,64,46.147623,Up to 10 Gigabit,EBS only,7,555,1,4203.12
16328,2023-05-17 17:42:27,Linux,10,c5.12xlarge,16,8.871402,128,85.536071,12 Gigabit,EBS only,7,488,3,11327.16
16329,2023-02-09 22:02:54,Linux,2,t3.medium,2,4.308935,4,3.615053,Up to 5 Gigabit,EBS only,9,551,1,1332.12
16330,2023-09-19 16:56:19,Linux,3,c5.2xlarge,4,48.827154,16,6.011542,Up to 10 Gigabit,EBS only,9,749,4,2273.88
16331,2023-11-07 06:58:58,Linux,5,r5.4xlarge,8,49.138169,64,60.351574,Up to 10 Gigabit,EBS only,9,628,5,4130.37
16332,2023-02-01 14:31:30,Linux,9,t3.xlarge,4,18.08749,16,54.681607,Up to 5 Gigabit,EBS only,5,914,2,1959.5
16333,2023-03-02 12:16:33,Linux,5,m5.2xlarge,8,77.235163,32,59.985794,Up to 10 Gigabit,EBS only,8,688,2,2431.14
16334,2023-02-17 08:21:02,Linux,3,c5.12xlarge,16,42.846938,128,63.55886,12 Gigabit,EBS only,9,104,5,3375.06
16335,2023-11-05 06:22:37,Linux,3,c5.2xlarge,4,36.646491,16,14.190884,Up to 10 Gigabit,EBS only,2,900,3,989.22
16336,2023-06-13 12:22:27,Linux,6,r5.2xlarge,4,16.893417,32,59.201298,Up to 10 Gigabit,EBS only,1,625,2,1756.82
16337,2023-03-05 15:42:22,Linux,4,t3.medium,2,85.984955,4,74.453349,Up to 5 Gigabit,EBS only,7,709,3,1375.94
16338,2023-11-23 20:57:02,Linux,9,t3.medium,2,3.988273,4,13.548466,Up to 5 Gigabit,EBS only,7,897,2,1825.05
16339,2023-09-08 23:48:25,Linux,4,t3.medium,2,39.303704,4,42.942763,Up to 5 Gigabit,EBS only,4,214,2,308.12
16340,2023-08-12 04:11:39,Linux,10,c5.2xlarge,4,26.674311,16,88.366817,Up to 10 Gigabit,EBS only,9,266,2,2359.84
16341,2023-07-22 19:51:06,Linux,9,c5.12xlarge,16,90.792235,128,7.295528,12 Gigabit,EBS only,10,71,1,9579.7
16342,2023-11-25 16:31:49,Linux,4,c5.12xlarge,16,35.004976,128,81.972083,12 Gigabit,EBS only,9,669,3,5741.06
16343,2023-07-12 10:19:47,Linux,1,m5.2xlarge,8,66.715591,32,3.133549,Up to 10 Gigabit,EBS only,1,545,2,341.72
16344,2023-12-15 15:09:50,Linux,10,t3.xlarge,4,36.731224,16,78.149502,Up to 5 Gigabit,EBS only,1,160,2,898.6
16345,2023-11-10 20:47:04,Linux,4,m5.2xlarge,8,95.318706,32,31.951618,Up to 10 Gigabit,EBS only,2,100,3,852.08
16346,2023-03-21 07:03:28,Linux,9,r5.4xlarge,8,13.994171,64,52.274762,Up to 10 Gigabit,EBS only,5,15,1,4809.03
16347,2023-08-28 18:31:43,Linux,4,m5.2xlarge,8,45.664839,32,10.286827,Up to 10 Gigabit,EBS only,5,515,1,1469.58
16348,2023-12-23 07:41:46,Linux,6,c5.2xlarge,4,49.004956,16,17.613951,Up to 10 Gigabit,EBS only,6,18,2,1070.52
